Gender,OwnCar,OwnProperty,ChildrenCount,TotalIncome,IncomeType,EducationType,FamilyStatus,HousingType,WorkPhone,Phone,Email,FamilyMembers,Target,AccountLength,Age,EMPLOYED,YearsEmployed
0,0,1,0,135000.0,4.0,1.0,4.0,5.0,0,0,0,2,1,11,50.654052207815496,1,5.108937971989823
0,0,1,0,135000.0,2.0,1.0,4.0,5.0,0,0,0,2,0,57,58.31745916580023,1,1.270389720794897
1,0,1,0,90000.0,3.0,1.0,4.0,5.0,0,0,1,2,0,0,24.159307966151232,1,2.023314663076355
1,1,1,2,225000.0,2.0,1.0,3.0,5.0,1,1,1,4,0,38,50.31181359768756,1,11.690870921970282
1,0,0,1,247500.0,3.0,1.0,0.0,5.0,0,1,0,2,0,37,45.98865547455148,1,18.023654163777604
0,0,1,0,76500.0,2.0,1.0,4.0,5.0,0,1,0,2,0,58,42.716854361728416,1,13.856556846859858
0,1,1,0,126000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,27,63.89184164756404,0,0.0
1,0,1,0,360000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,27,49.56710238204917,1,3.6058259963079298
0,0,1,0,135000.0,1.0,3.0,0.0,5.0,0,1,0,1,0,37,63.519486039744855,0,0.0
1,1,1,0,135000.0,3.0,0.0,4.0,0.0,0,0,1,2,0,22,27.327068541495404,1,5.108937971989823
0,0,1,0,135000.0,2.0,3.0,4.0,5.0,0,0,1,2,0,12,37.68457783840725,1,10.940683888569845
1,1,1,0,202500.0,2.0,3.0,4.0,5.0,1,0,0,2,0,10,51.94634519965858,1,2.940514138219223
0,1,1,1,90000.0,4.0,1.0,4.0,5.0,0,0,0,3,0,45,48.00101850210374,1,22.023739038952915
1,1,1,0,315000.0,2.0,2.0,4.0,5.0,0,0,0,2,0,35,59.06217038143862,1,5.941262271820962
1,1,1,0,225000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,34,45.194661899054665,1,11.857883363712714
1,1,1,0,225000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,17,55.15517440821811,1,2.855638962907495
0,1,1,0,247500.0,4.0,1.0,4.0,5.0,0,0,0,2,0,30,53.97513568049698,1,22.856063338784054
0,1,1,1,67500.0,3.0,1.0,3.0,5.0,1,0,0,3,0,4,40.2089298267109,1,9.856471971684545
1,0,1,1,562500.0,3.0,2.0,4.0,5.0,1,1,0,3,0,23,37.755763469313855,1,15.439068180091432
0,0,1,0,126000.0,1.0,1.0,4.0,5.0,0,0,1,2,0,5,55.81774835742579,0,0.0
0,0,1,0,99000.0,3.0,1.0,0.0,5.0,1,0,0,1,0,5,27.422895352331224,1,3.1869259375113366
0,0,1,0,135000.0,2.0,1.0,4.0,5.0,0,0,0,2,1,39,40.84412468710835,1,5.108937971989823
0,0,1,0,189000.0,2.0,1.0,4.0,5.0,1,1,0,2,0,17,55.39611038974817,1,17.024317422204028
0,0,1,0,157500.0,1.0,1.0,4.0,5.0,0,0,0,2,0,35,64.10266063140286,0,0.0
0,1,1,1,112500.0,2.0,1.0,4.0,5.0,0,0,0,3,0,23,41.36706528338384,1,5.3553497712819365
1,0,0,0,135000.0,2.0,3.0,4.0,5.0,0,0,1,2,0,45,25.990969007555943,1,0.35592815453305304
0,0,0,0,216000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,38,62.60776238236403,0,0.0
0,0,1,0,328500.0,2.0,1.0,4.0,5.0,0,0,1,2,0,12,54.821149524733244,1,5.18559942065848
0,0,0,0,126000.0,3.0,1.0,0.0,0.0,0,0,0,1,0,4,22.47549400432179,1,2.6037513458533343
1,1,0,1,180000.0,4.0,2.0,4.0,0.0,0,0,0,3,0,29,28.99719295891973,1,3.2718011128230646
0,0,1,0,310500.0,4.0,3.0,0.0,5.0,0,0,1,1,0,12,35.97886060552962,1,3.6058259963079298
0,0,1,0,126000.0,2.0,1.0,4.0,5.0,1,1,0,2,0,11,39.05627018780002,1,20.186602179786156
0,0,1,2,67500.0,3.0,1.0,1.0,5.0,1,0,0,3,1,33,40.60866452334033,1,20.271477355097883
1,1,0,0,90000.0,2.0,1.0,0.0,5.0,1,1,0,1,0,53,33.903525673713816,1,5.522362213024369
0,1,1,1,157500.0,3.0,3.0,1.0,5.0,0,0,1,2,0,33,26.831507034030153,1,5.77424983007853
0,1,1,0,270000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,4,65.07461828416619,0,0.0
0,1,1,0,540000.0,2.0,3.0,4.0,5.0,0,0,1,2,0,8,37.66815038512111,1,6.940599013394534
0,1,1,1,225000.0,3.0,3.0,4.0,5.0,1,1,0,3,0,26,38.73593484872026,1,4.356013029708365
0,0,1,0,202500.0,1.0,1.0,4.0,5.0,0,0,0,2,1,28,59.834260685887244,0,0.0
1,1,0,1,270000.0,3.0,1.0,1.0,5.0,0,0,0,2,0,17,36.75642672774028,1,8.605247613056813
0,0,1,0,67500.0,3.0,1.0,4.0,5.0,0,0,1,2,1,30,42.91672171004313,1,0.7748282133296462
0,1,0,1,180000.0,3.0,1.0,4.0,5.0,0,0,0,3,0,7,30.40995394152785,1,0.35592815453305304
0,0,1,0,90000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,26,58.91432330186335,0,0.0
0,0,1,0,202500.0,1.0,1.0,4.0,5.0,0,0,0,2,0,6,62.86238790829922,0,0.0
0,1,1,0,157500.0,3.0,1.0,4.0,5.0,1,0,0,2,0,44,36.26907894691811,1,15.942843414199753
0,0,1,0,171000.0,0.0,3.0,4.0,5.0,0,0,1,2,0,39,51.352218972476486,1,10.688796271515685
0,1,1,1,157500.0,3.0,1.0,4.0,5.0,0,1,0,3,0,24,34.55788589627843,1,1.8563022213339229
1,1,1,0,675000.0,4.0,3.0,4.0,5.0,0,0,0,2,1,31,32.613970590751755,1,6.023399538251667
1,1,1,0,135000.0,2.0,3.0,3.0,5.0,0,0,0,2,0,58,35.83101352595435,1,0.8569654797603508
1,1,1,2,315000.0,3.0,3.0,4.0,5.0,1,1,0,4,0,8,37.79135628476716,1,0.4380654209637576
1,1,1,0,112500.0,1.0,1.0,4.0,5.0,0,0,0,2,0,36,54.722584805016396,0,0.0
0,1,0,2,270000.0,4.0,3.0,4.0,5.0,0,0,0,4,1,14,37.695529473931344,1,12.775082838855582
1,1,1,1,202500.0,3.0,1.0,4.0,5.0,1,0,0,3,0,43,27.97595294629797,1,0.8569654797603508
0,0,0,1,90000.0,3.0,1.0,1.0,3.0,0,0,1,2,0,12,38.90568519934372,1,0.9418406550720788
0,1,1,0,135000.0,3.0,1.0,0.0,5.0,0,0,0,1,0,53,47.458912543661086,1,6.855723838082806
0,1,1,1,157500.0,2.0,1.0,4.0,5.0,0,0,0,3,0,4,37.8652798245548,1,11.605995746658554
1,1,1,0,112500.0,3.0,1.0,4.0,5.0,0,0,1,2,0,40,27.524197980929095,1,4.523025471450797
1,1,1,1,450000.0,3.0,3.0,4.0,1.0,0,0,0,3,0,39,50.58560448578991,1,7.1870108126866485
0,0,1,0,76500.0,1.0,1.0,3.0,5.0,0,0,0,2,0,46,55.757514362043274,0,0.0
1,1,1,0,90000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,5,57.98891010007741,1,3.9425887886738185
0,1,0,2,135000.0,3.0,1.0,4.0,5.0,0,0,0,4,1,52,38.1335948948951,1,8.356097904883676
0,1,1,0,315000.0,2.0,1.0,1.0,5.0,0,1,1,1,0,46,49.786135092531055,1,8.271222729571948
1,1,1,0,135000.0,2.0,1.0,4.0,5.0,0,1,0,2,0,58,43.18777468926445,1,7.94267366384913
0,1,1,0,121500.0,3.0,3.0,4.0,5.0,0,0,1,2,0,12,27.776085597983254,1,4.605162737881502
1,1,1,1,247500.0,3.0,1.0,4.0,5.0,0,0,1,3,0,32,30.99312853318585,1,4.356013029708365
0,0,0,1,72000.0,2.0,3.0,4.0,5.0,0,0,1,3,0,43,38.80438257074585,1,5.270474595970208
1,1,0,0,135000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,14,56.06142224783688,1,1.4374021625373297
1,1,1,1,180000.0,3.0,1.0,4.0,5.0,0,0,0,3,0,39,46.02151038112376,1,9.109022847165134
0,0,1,0,112500.0,1.0,1.0,4.0,5.0,0,0,0,2,0,53,62.77203691522544,0,0.0
0,0,1,1,247500.0,2.0,2.0,4.0,5.0,0,0,0,3,0,8,29.887013345252363,1,2.52161407942263
0,0,1,2,90000.0,3.0,3.0,4.0,5.0,0,0,0,4,0,6,32.482550964462625,1,12.356182780058989
0,0,1,0,65250.0,1.0,1.0,2.0,5.0,0,1,0,1,0,34,54.476173005724284,0,0.0
0,0,1,0,184500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,18,50.790947651866674,1,3.3566762881347927
0,0,1,0,90000.0,3.0,1.0,3.0,5.0,0,0,0,2,0,53,57.99712382672048,1,3.0226514046499275
0,0,1,0,103500.0,1.0,2.0,4.0,5.0,0,1,0,2,0,37,60.92942423829663,0,0.0
0,0,1,0,180000.0,3.0,1.0,0.0,5.0,0,0,0,1,0,2,53.1729283783571,1,5.522362213024369
0,1,1,0,180000.0,3.0,1.0,3.0,5.0,0,0,0,2,0,58,34.117082566433645,1,1.8563022213339229
0,0,0,0,180000.0,1.0,1.0,4.0,2.0,0,1,0,2,0,54,52.740338775155394,0,0.0
1,0,1,0,157500.0,1.0,1.0,4.0,5.0,0,0,0,2,0,7,52.28310799202447,0,0.0
0,1,1,2,67500.0,3.0,3.0,4.0,5.0,0,0,0,4,0,10,32.64956340620506,1,4.438150296139069
1,0,0,1,112500.0,3.0,1.0,4.0,5.0,1,1,0,3,0,16,24.21132823489068,1,1.3552648961066251
1,1,0,0,180000.0,3.0,3.0,0.0,5.0,0,0,0,1,0,40,30.267582679714625,1,2.940514138219223
1,1,1,2,270000.0,3.0,1.0,4.0,5.0,0,0,0,4,0,14,36.57846265047376,1,11.18709568786196
1,1,1,0,180000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,14,46.977040580600956,1,8.18634755426022
0,0,1,1,157500.0,3.0,1.0,3.0,5.0,0,0,0,3,0,4,42.475918380198344,1,23.85813798923865
0,0,1,2,225000.0,3.0,1.0,3.0,5.0,0,0,0,4,0,15,35.039757859338565,1,1.7741649549032183
1,1,1,0,189000.0,3.0,1.0,4.0,5.0,0,0,1,2,0,3,56.98957335850384,1,2.269726462368469
1,1,1,0,292500.0,3.0,3.0,4.0,5.0,0,0,0,2,0,33,28.192247747898826,1,6.108274713563395
1,1,1,0,99000.0,3.0,1.0,0.0,5.0,1,1,1,1,0,18,56.562459573064174,1,0.8569654797603508
1,0,0,0,202500.0,2.0,2.0,3.0,0.0,0,0,0,2,1,12,33.34773017086605,1,1.1088530968145114
0,1,1,2,292500.0,2.0,3.0,4.0,5.0,0,0,0,4,0,40,38.2157321613258,1,8.271222729571948
1,1,0,0,202500.0,3.0,1.0,4.0,5.0,0,1,0,2,0,26,43.428710670794516,1,13.856556846859858
1,0,1,2,180000.0,3.0,1.0,4.0,5.0,1,1,0,4,0,6,37.85980400679275,1,16.438404921665004
0,0,1,0,135000.0,3.0,1.0,4.0,5.0,0,0,1,2,0,33,58.58029841837848,1,2.7735016964767905
0,0,1,0,157500.0,3.0,1.0,3.0,5.0,1,0,0,2,0,46,32.452433966771366,1,13.856556846859858
1,1,1,0,157500.0,3.0,1.0,4.0,5.0,1,1,0,2,0,40,60.272326106851,1,28.025235306156393
0,1,1,0,67500.0,1.0,2.0,4.0,5.0,0,1,0,2,0,9,58.45435460985141,0,0.0
0,0,1,0,162000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,42,61.02798895801348,0,0.0
0,1,1,1,112500.0,3.0,3.0,0.0,5.0,0,0,0,2,0,27,38.04598181070235,1,0.9418406550720788
1,0,1,0,135000.0,3.0,1.0,0.0,5.0,1,1,0,1,1,47,30.21556241097518,1,11.77574609728201
0,0,0,0,360000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,15,42.52793864893779,1,9.27055947114552
0,0,1,0,135000.0,3.0,3.0,4.0,0.0,0,0,0,2,0,19,38.768789755292545,1,12.690207663543854
0,1,1,1,157500.0,2.0,3.0,4.0,5.0,0,0,1,3,0,13,39.62849314393392,1,6.184936162232052
0,0,1,0,165150.0,1.0,3.0,4.0,5.0,0,0,0,2,0,39,63.99040636728089,0,0.0
1,0,0,0,337500.0,3.0,3.0,4.0,5.0,0,0,1,2,0,28,46.55540261292334,1,12.523195221801421
0,0,1,1,99000.0,3.0,1.0,4.0,2.0,0,0,0,3,0,30,30.223776137618252,1,7.69078604679497
0,0,0,0,45000.0,4.0,1.0,4.0,5.0,1,1,0,2,0,2,38.1691877103484,1,14.60400597137927
0,0,1,0,270000.0,3.0,1.0,4.0,2.0,0,0,1,2,0,31,42.300692211812844,1,2.1081898383880833
0,0,1,1,135000.0,3.0,3.0,4.0,5.0,0,0,0,3,0,19,37.87349355119787,1,1.6892897795914903
0,0,1,2,67500.0,2.0,1.0,4.0,5.0,1,0,1,4,0,45,41.45194045869556,1,8.69012278836854
0,1,1,0,270000.0,3.0,1.0,4.0,5.0,0,0,0,2,1,31,35.852916797002536,1,4.523025471450797
1,1,1,2,139500.0,3.0,1.0,4.0,5.0,1,0,0,4,0,29,47.313803372966845,1,15.272055738349
0,0,1,0,90000.0,2.0,1.0,4.0,5.0,0,0,0,2,0,7,51.07842808437414,1,7.271885987998377
0,0,1,1,180000.0,3.0,1.0,4.0,5.0,0,0,0,3,1,13,30.25389313530951,1,2.52161407942263
0,1,1,0,112500.0,1.0,3.0,4.0,5.0,0,0,0,2,0,6,61.315469390520946,0,0.0
0,1,1,0,157500.0,3.0,3.0,4.0,5.0,0,0,1,2,0,26,32.367558791459636,1,2.023314663076355
0,0,1,0,54000.0,1.0,0.0,4.0,5.0,0,0,0,2,0,12,60.98965823367915,0,0.0
0,0,1,1,90000.0,3.0,1.0,4.0,5.0,0,0,1,3,1,44,48.910004250603535,1,19.35701578883604
0,0,1,0,157500.0,2.0,1.0,4.0,5.0,0,0,0,2,0,36,45.34524688751096,1,2.855638962907495
0,1,1,1,112500.0,3.0,1.0,4.0,5.0,0,0,0,3,0,36,38.453930233974845,1,2.855638962907495
1,1,1,1,450000.0,2.0,1.0,4.0,5.0,0,1,1,3,0,60,49.756018094839796,1,1.8563022213339229
0,0,1,0,45000.0,1.0,1.0,4.0,5.0,0,1,0,2,0,15,56.64185893061386,0,0.0
0,0,1,1,270000.0,3.0,1.0,4.0,5.0,0,0,0,3,0,8,27.132677010942736,1,1.8563022213339229
0,0,1,0,157500.0,1.0,1.0,4.0,5.0,0,0,1,2,0,46,65.04723919535596,0,0.0
1,1,1,0,112500.0,3.0,1.0,4.0,5.0,0,1,1,2,1,44,62.205289776853576,1,2.3546016376801973
0,0,1,1,360000.0,3.0,1.0,4.0,5.0,0,0,0,3,0,6,28.90136614808391,1,3.775576346931386
0,1,1,0,81000.0,1.0,3.0,4.0,5.0,0,0,0,2,1,39,55.85060326399807,0,0.0
1,1,1,0,243000.0,2.0,1.0,4.0,5.0,0,1,0,2,0,12,37.052120886890826,1,6.940599013394534
0,0,0,0,94500.0,3.0,1.0,2.0,3.0,0,0,1,1,0,56,60.95954123598789,1,2.269726462368469
0,1,1,2,270000.0,3.0,1.0,3.0,5.0,0,0,1,4,0,23,34.89464868864432,1,1.4374021625373297
0,0,0,0,135000.0,3.0,1.0,0.0,5.0,0,0,0,1,0,32,46.03519992552888,1,18.10852933908933
0,0,0,0,157500.0,1.0,1.0,4.0,5.0,0,0,0,2,0,60,62.50098393600412,0,0.0
0,1,1,1,270000.0,2.0,1.0,4.0,5.0,0,0,0,3,0,8,37.695529473931344,1,7.022736279825239
1,1,1,0,337500.0,2.0,1.0,4.0,5.0,0,0,0,2,0,44,40.33761154411901,1,3.775576346931386
1,1,1,0,202500.0,3.0,1.0,4.0,5.0,0,0,1,2,0,6,31.499641676175195,1,2.855638962907495
0,0,0,0,256500.0,2.0,3.0,4.0,5.0,0,0,1,2,0,7,30.697434374035314,1,7.022736279825239
0,0,1,1,135000.0,2.0,1.0,4.0,5.0,0,0,0,3,0,27,37.2821052328968,1,7.523773605052537
1,1,1,0,126000.0,3.0,3.0,4.0,5.0,0,0,1,2,0,45,49.868272358961754,1,9.604584354630385
0,0,1,0,67500.0,3.0,1.0,1.0,2.0,1,0,0,1,0,3,36.20884495153559,1,2.269726462368469
1,1,1,0,225000.0,2.0,1.0,0.0,5.0,0,0,0,1,1,33,49.40556575806879,1,4.94192553024739
1,1,0,1,270000.0,3.0,2.0,4.0,5.0,0,0,0,3,0,25,41.21374238604652,1,9.27055947114552
1,0,1,0,135000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,20,60.55980653935846,0,0.0
0,0,1,0,121500.0,2.0,3.0,0.0,3.0,1,0,0,1,0,10,30.440070939219105,1,10.603921096203958
0,0,1,0,90000.0,3.0,1.0,4.0,5.0,0,0,0,2,1,32,54.96078287766544,1,0.6050778627061902
0,1,1,0,157500.0,3.0,1.0,4.0,5.0,0,0,1,2,0,47,29.39692765554916,1,5.689374654766802
0,1,1,0,135000.0,3.0,1.0,4.0,5.0,0,1,1,2,1,48,32.912402658783314,1,0.35592815453305304
1,1,1,2,99000.0,4.0,1.0,4.0,0.0,0,0,0,4,0,10,45.334295251986866,1,8.857135230110973
0,0,1,0,292500.0,3.0,1.0,3.0,5.0,0,0,1,2,0,43,45.41643251841757,1,2.7735016964767905
0,0,1,1,135000.0,3.0,4.0,3.0,5.0,0,1,0,3,1,14,47.88328842021973,1,20.690377413894478
0,0,1,0,315000.0,1.0,1.0,4.0,2.0,0,0,0,2,0,26,55.5740744670147,0,0.0
0,0,1,1,33300.0,1.0,1.0,4.0,5.0,0,0,0,3,1,37,62.38051594523908,0,0.0
1,1,1,2,697500.0,2.0,3.0,1.0,5.0,0,0,0,3,0,7,38.83449956843711,1,14.497227525019353
0,0,1,0,135000.0,2.0,1.0,4.0,5.0,0,0,0,2,0,49,50.415854135166455,1,14.245339907965192
0,0,1,0,202500.0,2.0,1.0,4.0,2.0,0,0,0,2,0,15,51.519231414218915,1,2.9952723158396926
1,0,1,0,135000.0,3.0,1.0,0.0,5.0,0,0,0,1,0,18,34.56883753180252,1,14.497227525019353
1,1,1,1,112500.0,3.0,1.0,4.0,5.0,0,0,0,3,1,25,46.72789087242782,1,0.6653118580887069
0,0,1,0,202500.0,3.0,1.0,2.0,5.0,0,0,0,1,0,47,55.37968293646203,1,14.828514499623195
0,0,1,1,198000.0,1.0,1.0,4.0,5.0,0,0,0,3,0,2,50.62393521012424,0,0.0
0,0,1,1,675000.0,2.0,3.0,4.0,5.0,0,1,0,3,0,8,43.376690402055075,1,3.827596615670832
0,0,1,0,101250.0,1.0,1.0,2.0,5.0,0,1,0,1,0,30,60.395532006497056,0,0.0
0,0,1,1,166500.0,3.0,1.0,4.0,5.0,0,1,0,3,0,36,55.327662667722585,1,21.993622041261656
0,1,1,0,292500.0,3.0,3.0,4.0,5.0,0,0,0,2,0,45,52.44738252488588,1,12.331541600129777
1,0,1,1,112500.0,2.0,1.0,4.0,5.0,0,1,0,3,0,21,49.10439578115621,1,0.993860923811525
0,0,1,0,90000.0,1.0,0.0,4.0,5.0,0,1,0,2,0,53,61.10738831556316,0,0.0
1,1,1,1,675000.0,3.0,3.0,4.0,5.0,1,1,0,3,0,53,44.7319552981617,1,12.7422279322833
0,0,0,0,54000.0,1.0,1.0,1.0,5.0,0,0,0,1,1,38,56.45841903558529,0,0.0
0,1,1,0,90000.0,3.0,1.0,4.0,5.0,1,1,0,2,1,54,51.88337329539504,1,2.743384698785532
0,0,0,0,58500.0,1.0,1.0,4.0,5.0,0,0,0,2,0,39,57.41394923506248,0,0.0
0,0,0,0,180000.0,2.0,1.0,0.0,5.0,0,0,0,1,0,41,27.76513396245916,1,6.929647377870441
1,1,1,0,112500.0,2.0,1.0,4.0,5.0,0,1,0,2,0,25,41.539553542888314,1,6.4997956835497535
0,0,0,0,225000.0,4.0,3.0,0.0,0.0,0,0,0,1,1,19,28.79458770172399,1,4.930973894723296
0,0,0,0,225000.0,3.0,3.0,1.0,5.0,0,1,0,1,0,27,35.32997620072705,1,11.764794461757916
0,1,1,0,675000.0,2.0,1.0,3.0,5.0,0,0,0,2,0,51,51.47816278100356,1,2.499710808374442
1,0,1,0,171000.0,1.0,3.0,3.0,5.0,0,0,0,2,1,33,51.144137897518696,0,0.0
1,1,1,1,225000.0,3.0,1.0,4.0,5.0,0,0,0,3,0,26,37.29305686842089,1,3.0856233089134677
1,1,1,1,225000.0,4.0,3.0,4.0,5.0,0,1,0,3,0,10,34.94393104850274,1,6.173984526707959
1,1,0,0,310500.0,3.0,3.0,0.0,5.0,0,0,0,1,0,13,27.187435188563207,1,1.845350585809829
0,0,1,2,112500.0,3.0,3.0,3.0,5.0,0,0,0,4,1,43,29.79118653441654,1,0.33402488348486514
0,0,1,1,225000.0,3.0,3.0,3.0,5.0,0,0,0,3,1,52,29.032785774373036,1,6.4997956835497535
0,0,1,1,67500.0,2.0,3.0,4.0,5.0,0,0,0,3,0,29,34.086965568742386,1,4.013774419580429
0,0,1,0,135000.0,1.0,3.0,4.0,5.0,0,0,0,2,1,41,62.27921331664121,0,0.0
0,0,1,0,157500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,38,50.53084630816944,1,18.593139211030486
0,0,0,0,135000.0,3.0,1.0,0.0,5.0,0,0,0,1,0,9,52.35155571405006,1,2.0123630275522615
0,0,0,0,135000.0,3.0,2.0,0.0,3.0,0,0,0,1,1,32,31.343580869956856,1,5.426535402188548
0,1,1,1,270000.0,3.0,1.0,4.0,5.0,0,0,0,3,0,53,39.73253368141282,1,12.583429217183937
1,1,1,0,110250.0,3.0,3.0,0.0,5.0,0,0,0,1,0,43,38.68391457998082,1,15.764879336933227
0,0,1,1,157500.0,3.0,1.0,4.0,5.0,0,0,0,3,0,56,42.69495109068023,1,1.930225761121557
0,0,1,2,135000.0,1.0,1.0,4.0,5.0,0,0,0,4,0,28,60.472193455165716,0,0.0
0,1,1,1,180000.0,2.0,3.0,4.0,5.0,0,0,1,3,0,4,32.583853593060496,1,0.5010373252272977
0,0,1,0,90000.0,3.0,3.0,0.0,5.0,0,0,1,1,0,36,41.969405237209,1,3.753673075883198
1,0,0,1,472500.0,2.0,3.0,4.0,0.0,0,0,1,3,0,14,24.386554403276183,1,2.499710808374442
1,0,1,0,270000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,2,46.2597084537728,1,0.6790014024938242
0,0,1,0,90000.0,4.0,3.0,4.0,5.0,0,0,0,2,0,51,48.64442708914426,1,10.415005383413337
1,1,1,3,270000.0,3.0,3.0,4.0,5.0,0,0,0,5,0,50,41.54502936065036,1,1.5934629687556683
1,0,1,0,112500.0,3.0,1.0,3.0,5.0,0,0,0,2,0,11,40.904358682490866,1,4.50112220040261
0,1,1,0,315000.0,3.0,1.0,3.0,5.0,0,0,0,2,1,7,38.80164466186483,1,5.834483825461047
0,0,0,0,67500.0,3.0,1.0,4.0,2.0,1,1,0,2,0,17,31.343580869956856,1,2.918610867171035
1,1,0,0,225000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,23,54.68151617180104,1,18.097577703565236
0,0,1,2,67500.0,4.0,2.0,4.0,0.0,0,0,0,4,0,2,36.30193385349039,1,0.5831745916580023
1,0,1,0,270000.0,2.0,1.0,4.0,5.0,0,0,0,2,0,20,50.52537049040739,1,20.58359896753456
0,0,1,0,247500.0,3.0,3.0,4.0,5.0,0,0,1,2,0,36,60.50778627061902,1,1.5825113332315743
0,0,1,1,121500.0,3.0,3.0,4.0,5.0,0,0,0,3,0,29,30.1361630534255,1,2.0862865673398954
0,0,1,0,189000.0,1.0,2.0,2.0,5.0,0,0,0,1,0,10,59.80961950595803,0,0.0
0,0,1,0,270000.0,3.0,1.0,4.0,5.0,1,1,0,2,0,53,54.93887960661725,1,10.918780617521659
0,1,1,0,225000.0,1.0,1.0,4.0,5.0,0,1,0,2,0,16,60.18471302265825,0,0.0
0,0,1,0,126000.0,2.0,3.0,0.0,5.0,0,0,0,1,0,51,51.765643213511034,1,6.762634936128008
1,0,1,1,270000.0,4.0,1.0,4.0,5.0,0,0,0,3,0,28,46.845620954311826,1,1.0130262859786894
1,0,1,1,135000.0,3.0,1.0,4.0,5.0,0,0,0,3,0,33,26.13881608713121,1,3.66879790057147
0,0,1,0,121500.0,3.0,1.0,4.0,0.0,1,1,0,2,1,23,36.4552567508277,1,14.248077816846216
0,0,1,0,196650.0,2.0,1.0,4.0,5.0,0,0,0,2,0,16,58.63231868711793,1,7.512821969528443
0,0,1,0,202500.0,1.0,3.0,4.0,5.0,0,1,0,2,0,20,57.90129701588466,0,0.0
0,0,1,0,81000.0,3.0,1.0,4.0,5.0,1,1,0,2,0,8,52.12978509468716,1,2.929562502695129
0,1,0,1,225000.0,3.0,3.0,3.0,5.0,0,0,0,3,0,29,31.4886900406511,1,2.0123630275522615
0,1,1,1,166500.0,3.0,3.0,4.0,5.0,0,0,0,3,0,9,32.2580424362187,1,1.930225761121557
0,0,1,0,90000.0,2.0,1.0,4.0,5.0,0,0,0,2,0,7,22.938200605214757,1,1.0130262859786894
0,0,1,0,157500.0,1.0,1.0,4.0,5.0,0,1,0,2,1,8,55.872506535046256,0,0.0
1,0,1,1,135000.0,3.0,1.0,4.0,5.0,0,1,1,3,1,15,28.611147806695417,1,3.334773017086605
0,0,1,0,135000.0,3.0,1.0,4.0,5.0,0,1,1,2,1,46,32.59480522858459,1,6.762634936128008
1,1,1,0,135000.0,2.0,1.0,3.0,0.0,0,0,0,2,0,14,29.199798216115468,1,4.087697959368063
1,0,1,0,135000.0,3.0,1.0,0.0,5.0,0,1,0,1,0,3,29.24634266709287,1,1.6673865085433024
0,0,1,1,157500.0,3.0,1.0,4.0,2.0,0,0,0,3,1,9,43.14944396493012,1,5.0870347009416355
0,0,1,1,157500.0,3.0,1.0,4.0,5.0,0,0,0,3,0,22,41.33147246793053,1,7.835895217489214
1,1,1,4,292500.0,3.0,1.0,4.0,5.0,0,0,0,6,0,24,38.74141066648231,1,1.0979014612904174
0,0,1,0,202500.0,1.0,1.0,4.0,5.0,0,0,0,2,0,36,57.3810943284902,0,0.0
0,0,1,0,144000.0,4.0,1.0,4.0,5.0,0,1,0,2,0,23,49.654715466241925,1,27.680258787147434
0,0,0,0,202500.0,3.0,3.0,4.0,5.0,0,0,1,2,0,53,52.76224204620358,1,13.248741075272644
0,0,1,0,112500.0,1.0,3.0,2.0,5.0,0,0,0,1,0,53,60.86645233403309,0,0.0
1,1,1,0,135000.0,3.0,1.0,4.0,0.0,0,0,0,2,0,8,35.06439903926777,1,6.581932949980458
1,0,1,0,67500.0,1.0,1.0,4.0,5.0,0,0,0,2,0,16,62.74465782641521,0,0.0
0,1,0,1,306000.0,3.0,3.0,4.0,5.0,0,0,0,3,0,4,25.489931682328645,1,4.5942111023574075
0,0,1,0,202500.0,2.0,1.0,4.0,5.0,0,0,0,2,0,59,57.140158346960135,1,4.334109758660177
0,0,1,1,202500.0,2.0,1.0,4.0,5.0,0,0,0,3,0,4,39.24792380947166,1,2.343650002156103
1,1,1,1,202500.0,2.0,1.0,1.0,5.0,0,0,0,2,0,27,32.42505487796113,1,1.174562909959075
1,0,1,0,135000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,51,49.79708672805514,1,1.5825113332315743
1,1,1,0,360000.0,3.0,2.0,4.0,5.0,1,1,0,2,0,27,27.12172537541864,1,0.33402488348486514
0,0,0,0,76500.0,3.0,1.0,4.0,5.0,0,0,0,2,1,8,41.334210376811555,1,13.76346794490506
0,0,1,2,126000.0,3.0,3.0,4.0,5.0,0,1,1,4,0,59,34.026731573359875,1,13.415753517015077
